Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
nhl-linesman-cornhole-regulation-size,NHL® Linesman Cornhole Regulation Size,"<div class=""container"">
<img class=""img-responsive desk-height"" alt=""dimension_image"" src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole-Dimensions_Grey.jpg?v=1695796824"">
<h3 class=""features-title"">Features</h3>
<div class=""features"">
<p>If you are looking to tailgate like a pro or add some excitement to your next backyard party, our 100% Canadian Made Resin Cornhole Boards are perfect for you! In addition to providing endless fun at home, our cornhole sets are built to last for years to come! Made from ¾ thick resin material &amp; stainless steel screws, our boards can last outdoors in any element! All of our games are easy to store, transport and setup, so you can focus on more important things! Our Regulation Size board is meant for your official league! Durable and built to last season after season!</p>
<div class=""row"">
<div class=""col-md-6"">
<ul>
<li><strong>Includes 2 cornhole boards and 8 bags </strong></li>
<li><strong>100% Canadian Made </strong></li>
<li><strong>Resin Material </strong></li>
<li><strong>25 year warranty</strong></li>
<li><strong>Each Regulation Size Cornhole board in set weights 43 LBS</strong></li>
</ul>
</div>
<div class=""col-md-6""><img src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole_Bags.jpg?v=1698756185"" alt=""dimension_image"" class=""img-responsive"" style=""height: 200px; padding-top: 3%;""></div>
</div>
</div>
</div>",mycustomsportschair,Uncategorized,default,"",true,Cornhole Colour,Black,,,,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/NHL_Cornhole_NHL_2026_MockUp_BLACK.jpg?v=1774848341,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/NHL_Cornhole_NHL_2026_MockUp_BLACK.jpg?v=1774848341,lb,,,true,,,true,,,active
nhl-linesman-cornhole-regulation-size,,,,,,,,,White,,,,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/NHL_Cornhole_NHL_2026_MockUp_WHITE.jpg?v=1774848271,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/NHL_Cornhole_NHL_2026_MockUp_WHITE.jpg?v=1774848271,lb,,,,,,,,,
nhl-linesman-cornhole,NHL® Linesman Cornhole,"<div class=""container"">
<img class=""img-responsive desk-height"" alt=""dimension_image"" src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole-Dimensions_Grey.jpg?v=1695796824"">
<h3 class=""features-title"">Features</h3>
<div class=""features"">
<p>If you are looking to tailgate like a pro or add some excitement to your next backyard party, our 100% Canadian Made Resin Cornhole Boards are perfect for you! In addition to providing endless fun at home, our cornhole sets are built to last for years to come! Made from ¾ thick resin material &amp; stainless steel screws, our boards can last outdoors in any element! All of our games are easy to store, transport and setup, so you can focus on more important things! Our Game Size board is slightly smaller than the Regulation Size for more compact areas! Same great quality!</p>
<div class=""row"">
<div class=""col-md-6"">
<ul>
<li><strong>Includes 2 cornhole boards and 8 bags </strong></li>
<li><strong>100% Canadian Made </strong></li>
<li><strong>Resin Material </strong></li>
<li><strong>25 year warranty</strong></li>
<li><strong>Each Game Size Cornhole board in set weights 35 LBS</strong></li>
</ul>
</div>
<div class=""col-md-6""><img src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole_Bags.jpg?v=1698756185"" alt=""dimension_image"" class=""img-responsive"" style=""height: 200px; padding-top: 3%;""></div>
</div>
</div>
</div>",mycustomsportschair,Uncategorized,default,NHL_Cornhole,true,Cornhole Colour,Black,,,,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/NHL_Cornhole_NHL_2026_MockUp_BLACK.jpg?v=1774848341,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/NHL_Cornhole_NHL_2026_MockUp_BLACK.jpg?v=1774848341,lb,,,true,,,true,,,active
nhl-linesman-cornhole,,,,,,,,,White,,,,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/NHL_Cornhole_NHL_2026_MockUp_WHITE.jpg?v=1774848271,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/NHL_Cornhole_NHL_2026_MockUp_WHITE.jpg?v=1774848271,lb,,,,,,,,,
blue-rodeo-flowers-officially-licensed-by-blue-rodeo-chair-mini,Blue Rodeo Flowers Officially Licensed by Blue Rodeo Chair Mini,"<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splintering. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Uncategorized,"","ENTERTAINMENT, No Custom",true,Color,White,,,,,,,,,22679.6185,shopify,1000,continue,manual,399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/BlueRodeo_v1_Front.png?v=1774427817,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/BlueRodeo_v1_Front.png?v=1774427817,lb,,,true,,,true,,,active
blue-rodeo-flowers-officially-licensed-by-blue-rodeo-chair,Blue Rodeo Flowers Officially Licensed by Blue Rodeo Chair,"<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splintering. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Uncategorized,Entertainment Series Chair,"ENTERTAINMENT, No Custom",true,Color,White,,,,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/BlueRodeo_v1_Front.png?v=1774427817,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/BlueRodeo_v1_Front.png?v=1774427817,lb,,,true,,,true,,,active
vintage-quebec-nordiques-cornhole-regulation-size,Vintage Quebec Nordiques™ Cornhole Regulation Size,"<div class=""container"">
<img class=""img-responsive desk-height"" alt=""dimension_image"" src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole-Dimensions_Grey.jpg?v=1695796824"">
<h3 class=""features-title"">Features</h3>
<div class=""features"">
<p>If you are looking to tailgate like a pro or add some excitement to your next backyard party, our 100% Canadian Made Resin Cornhole Boards are perfect for you! In addition to providing endless fun at home, our cornhole sets are built to last for years to come! Made from ¾ thick resin material &amp; stainless steel screws, our boards can last outdoors in any element! All of our games are easy to store, transport and setup, so you can focus on more important things! Our Regulation Size board is meant for your official league! Durable and built to last season after season!</p>
<div class=""row"">
<div class=""col-md-6"">
<ul>
<li><strong>Includes 2 cornhole boards and 8 bags </strong></li>
<li><strong>100% Canadian Made </strong></li>
<li><strong>Resin Material </strong></li>
<li><strong>25 year warranty</strong></li>
<li><strong>Each Regulation Size Cornhole board in set weights 43 LBS</strong></li>
</ul>
</div>
<div class=""col-md-6""><img src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole_Bags.jpg?v=1698756185"" alt=""dimension_image"" class=""img-responsive"" style=""height: 200px; padding-top: 3%;""></div>
</div>
</div>
</div>",mycustomsportschair,Uncategorized,default,"",true,Cornhole Colour,White,,,,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Cornhole_NHL_Quebec-Nordiques_45d176b8-aab0-4baf-8627-20ebc668ab65.jpg?v=1761212137,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Cornhole_NHL_Quebec-Nordiques_45d176b8-aab0-4baf-8627-20ebc668ab65.jpg?v=1761212137,lb,,,true,,,true,,,active
vintage-quebec-nordiques-cornhole,Vintage Quebec Nordiques™ Cornhole,"<div class=""container"">
<img class=""img-responsive desk-height"" alt=""dimension_image"" src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole-Dimensions_Grey.jpg?v=1695796824"">
<h3 class=""features-title"">Features</h3>
<div class=""features"">
<p>If you are looking to tailgate like a pro or add some excitement to your next backyard party, our 100% Canadian Made Resin Cornhole Boards are perfect for you! In addition to providing endless fun at home, our cornhole sets are built to last for years to come! Made from ¾ thick resin material &amp; stainless steel screws, our boards can last outdoors in any element! All of our games are easy to store, transport and setup, so you can focus on more important things! Our Game Size board is slightly smaller than the Regulation Size for more compact areas! Same great quality!</p>
<div class=""row"">
<div class=""col-md-6"">
<ul>
<li><strong>Includes 2 cornhole boards and 8 bags </strong></li>
<li><strong>100% Canadian Made </strong></li>
<li><strong>Resin Material </strong></li>
<li><strong>25 year warranty</strong></li>
<li><strong>Each Game Size Cornhole board in set weights 35 LBS</strong></li>
</ul>
</div>
<div class=""col-md-6""><img src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole_Bags.jpg?v=1698756185"" alt=""dimension_image"" class=""img-responsive"" style=""height: 200px; padding-top: 3%;""></div>
</div>
</div>
</div>",mycustomsportschair,Uncategorized,default,NHL_Cornhole,true,Cornhole Colour,White,,,,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Cornhole_NHL_Quebec-Nordiques.jpg?v=1761211863,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Cornhole_NHL_Quebec-Nordiques.jpg?v=1761211863,lb,,,true,,,true,,,active
vintage-hartford-whalers-cornhole-regulation-size,Vintage Hartford Whalers™ Cornhole Regulation Size,"<div class=""container"">
<img class=""img-responsive desk-height"" alt=""dimension_image"" src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole-Dimensions_Grey.jpg?v=1695796824"">
<h3 class=""features-title"">Features</h3>
<div class=""features"">
<p>If you are looking to tailgate like a pro or add some excitement to your next backyard party, our 100% Canadian Made Resin Cornhole Boards are perfect for you! In addition to providing endless fun at home, our cornhole sets are built to last for years to come! Made from ¾ thick resin material &amp; stainless steel screws, our boards can last outdoors in any element! All of our games are easy to store, transport and setup, so you can focus on more important things! Our Regulation Size board is meant for your official league! Durable and built to last season after season!</p>
<div class=""row"">
<div class=""col-md-6"">
<ul>
<li><strong>Includes 2 cornhole boards and 8 bags </strong></li>
<li><strong>100% Canadian Made </strong></li>
<li><strong>Resin Material </strong></li>
<li><strong>25 year warranty</strong></li>
<li><strong>Each Regulation Size Cornhole board in set weights 43 LBS</strong></li>
</ul>
</div>
<div class=""col-md-6""><img src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole_Bags.jpg?v=1698756185"" alt=""dimension_image"" class=""img-responsive"" style=""height: 200px; padding-top: 3%;""></div>
</div>
</div>
</div>",mycustomsportschair,Uncategorized,default,"",true,Cornhole Colour,White,,,,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Cornhole_NHL_Vintage-Hartford-Whalers_OnWHITE_4bb26053-665a-4739-a93a-4237360d78d5.jpg?v=1761210907,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Cornhole_NHL_Vintage-Hartford-Whalers_OnWHITE_4bb26053-665a-4739-a93a-4237360d78d5.jpg?v=1761210907,lb,,,true,,,true,,,active
vintage-hartford-whalers-cornhole,Vintage Hartford Whalers™ Cornhole,"<div class=""container"">
<img class=""img-responsive desk-height"" alt=""dimension_image"" src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole-Dimensions_Grey.jpg?v=1695796824"">
<h3 class=""features-title"">Features</h3>
<div class=""features"">
<p>If you are looking to tailgate like a pro or add some excitement to your next backyard party, our 100% Canadian Made Resin Cornhole Boards are perfect for you! In addition to providing endless fun at home, our cornhole sets are built to last for years to come! Made from ¾ thick resin material &amp; stainless steel screws, our boards can last outdoors in any element! All of our games are easy to store, transport and setup, so you can focus on more important things! Our Game Size board is slightly smaller than the Regulation Size for more compact areas! Same great quality!</p>
<div class=""row"">
<div class=""col-md-6"">
<ul>
<li><strong>Includes 2 cornhole boards and 8 bags </strong></li>
<li><strong>100% Canadian Made </strong></li>
<li><strong>Resin Material </strong></li>
<li><strong>25 year warranty</strong></li>
<li><strong>Each Game Size Cornhole board in set weights 35 LBS</strong></li>
</ul>
</div>
<div class=""col-md-6""><img src=""//cdn.shopify.com/s/files/1/0889/9402/files/Cornhole_Bags.jpg?v=1698756185"" alt=""dimension_image"" class=""img-responsive"" style=""height: 200px; padding-top: 3%;""></div>
</div>
</div>
</div>",mycustomsportschair,Uncategorized,default,NHL_Cornhole,true,Cornhole Colour,White,,,,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Cornhole_NHL_Vintage-Hartford-Whalers_OnWHITE.jpg?v=1761210389,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Cornhole_NHL_Vintage-Hartford-Whalers_OnWHITE.jpg?v=1761210389,lb,,,true,,,true,,,active
junior-bruins-complete-custom-lifestyle-chair-mini,Junior Bruins Complete Custom Lifestyle Chair Mini,"<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splintering. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Uncategorized,Complete Custom with personalized name and number Lifestyle Jersey Chair,LIFE,true,Chair Base Colour,Black,,Home/Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Home1_91115469-2728-4ae7-ad42-5186e1f29beb.jpg?v=1760522779,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Home1_91115469-2728-4ae7-ad42-5186e1f29beb.jpg?v=1760522779,lb,,,true,,,true,,,active
junior-bruins-complete-custom-lifestyle-chair-mini,,,,,,,,,Black,,,Away,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/JuniorBruins_Home_Black_BackBlank_lo_mini.jpg?v=1760613923,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-White1_5b2f8d8c-6d7e-44af-8db2-bfb10b58f421.jpg?v=1760613923,lb,,,,,,,,,
junior-bruins-complete-custom-lifestyle-chair-mini,,,,,,,,,Black,,,Third,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-White1_5b2f8d8c-6d7e-44af-8db2-bfb10b58f421.jpg?v=1760613923,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Away1_b89659cb-abd9-44c1-b760-b3c23d6e0528.jpg?v=1760613923,lb,,,,,,,,,
junior-bruins-complete-custom-lifestyle-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/JuniorBruins_Away_Black_BackBlank_lo_mini.jpg?v=1760613923,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-complete-custom-lifestyle-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Away1_b89659cb-abd9-44c1-b760-b3c23d6e0528.jpg?v=1760613923,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-complete-custom-lifestyle-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/JuniorBruins_Third_Black_BackBlank_lo_mini.jpg?v=1760613923,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-complete-custom-lifestyle-chair,Junior Bruins Complete Custom Lifestyle Chair,"<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splintering. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Uncategorized,Complete Custom with personalized name and number Lifestyle Jersey Chair,LIFE,true,Chair Base Colour,Black,,Home/Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Home.jpg?v=1760611892,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Home.jpg?v=1760611892,lb,,,true,,,true,,,active
junior-bruins-complete-custom-lifestyle-chair,,,,,,,,,Black,,,Away,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/JuniorBruins_Home_Black_BackBlank_lo_mini.jpg?v=1760613923,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-White.jpg?v=1760611892,lb,,,,,,,,,
junior-bruins-complete-custom-lifestyle-chair,,,,,,,,,Black,,,Third,,,,,,22679.6185,shopify,1000,continue,manual,499.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-White.jpg?v=1760611892,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Away.jpg?v=1760613816,lb,,,,,,,,,
junior-bruins-complete-custom-lifestyle-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/JuniorBruins_Away_Black_BackBlank_lo_mini.jpg?v=1760613923,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-complete-custom-lifestyle-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Away.jpg?v=1760613816,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-complete-custom-lifestyle-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/JuniorBruins_Third_Black_BackBlank_lo_mini.jpg?v=1760613923,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-lifestyle-chair-mini,Junior Bruins Lifestyle Chair Mini,"<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splintering. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Uncategorized,"",LIFE,true,Chair Base Colour,Black,,Home/Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,399.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Home1_0e2b5220-8294-494e-a429-acf4b182e2e9.jpg?v=1760522367,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Home1_0e2b5220-8294-494e-a429-acf4b182e2e9.jpg?v=1760522367,lb,,,true,,,true,,,active
junior-bruins-lifestyle-chair-mini,,,,,,,,,Black,,,Away,,,,,,22679.6185,shopify,1000,continue,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Back-Home_d40882e5-b22f-4dbb-9aec-febf88d945c0.jpg?v=1760522367,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-White1_5b2b2014-d77c-40bf-b3bf-064a94556338.jpg?v=1760522367,lb,,,,,,,,,
junior-bruins-lifestyle-chair-mini,,,,,,,,,Black,,,Third,,,,,,22679.6185,shopify,1000,continue,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-White1_5b2b2014-d77c-40bf-b3bf-064a94556338.jpg?v=1760522367,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Away1_a579a1c9-c2be-463b-bf43-ab1cc56d3857.jpg?v=1760522367,lb,,,,,,,,,
junior-bruins-lifestyle-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Away1_a579a1c9-c2be-463b-bf43-ab1cc56d3857.jpg?v=1760522367,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-lifestyle-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_BackAway_c91c6e89-7174-44c8-b891-ae9fb42607f4.jpg?v=1760522367,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-lifestyle-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Back-White_16737dda-24bc-429e-a639-f8a196b2bd5b.jpg?v=1760522367,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-lifestyle-chair,Junior Bruins Lifestyle Chair,"<p>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</p>
<p><span>Made from recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splintering. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span>*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span>Folding Style for portability</span></li>
<li><span>Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span>Stainless Steel Hardware</span></li>
<li><span>Made from Recycled Plastic (HDPE)</span></li>
<li><span>Professional Grade 3M Certified Vinyl</span></li>
<li><span>UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,Uncategorized,Lifestyle Series Chair,LIFE,true,Chair Base Colour,Black,,Home/Away,Home,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Home1.jpg?v=1760522090,1,"",false,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Home1.jpg?v=1760522090,lb,,,true,,,true,,,active
junior-bruins-lifestyle-chair,,,,,,,,,Black,,,Away,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Back-Home.jpg?v=1760522090,2,feature,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-White1.jpg?v=1760522090,lb,,,,,,,,,
junior-bruins-lifestyle-chair,,,,,,,,,Black,,,Third,,,,,,22679.6185,shopify,1000,continue,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-White1.jpg?v=1760522090,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Away1.jpg?v=1760522090,lb,,,,,,,,,
junior-bruins-lifestyle-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Front-Away1.jpg?v=1760522090,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-lifestyle-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_BackAway.jpg?v=1760522090,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
junior-bruins-lifestyle-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Junior-Bruins_Back-White.jpg?v=1760522090,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
